# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Apr  4 02:11:39 2026
#
# User preference: *
#
# CONSTRAINT:  where (pl_orbsmaxstr < 0.1
# CONSTRAINT:  and pl_radjstr > 1
# CONSTRAINT:  and pl_bmassjstr > 0.36)
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN disc_year:      Discovery Year
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_dens:        Planet Density [g/cm**3]
# COLUMN pl_denserr1:    Planet Density Upper Unc. [g/cm**3]
# COLUMN pl_denserr2:    Planet Density Lower Unc. [g/cm**3]
# COLUMN pl_denslim:     Planet Density Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN pl_orbincl:     Inclination [deg]
# COLUMN pl_orbinclerr1: Inclination Upper Unc. [deg]
# COLUMN pl_orbinclerr2: Inclination Lower Unc. [deg]
# COLUMN pl_orbincllim:  Inclination Limit Flag
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_lum:         Stellar Luminosity [log(Solar)]
# COLUMN st_lumerr1:     Stellar Luminosity Upper Unc. [log(Solar)]
# COLUMN st_lumerr2:     Stellar Luminosity Lower Unc. [log(Solar)]
# COLUMN st_lumlim:      Stellar Luminosity Limit Flag
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN st_age:         Stellar Age [Gyr]
# COLUMN st_ageerr1:     Stellar Age Upper Unc. [Gyr]
# COLUMN st_ageerr2:     Stellar Age Lower Unc. [Gyr]
# COLUMN st_agelim:      Stellar Age Limit Flag
# COLUMN st_dens:        Stellar Density [g/cm**3]
# COLUMN st_denserr1:    Stellar Density Upper Unc. [g/cm**3]
# COLUMN st_denserr2:    Stellar Density Lower Unc. [g/cm**3]
# COLUMN st_denslim:     Stellar Density Limit Flag
# COLUMN st_vsin:        Stellar Rotational Velocity [km/s]
# COLUMN st_vsinerr1:    Stellar Rotational Velocity [km/s] Upper Unc.
# COLUMN st_vsinerr2:    Stellar Rotational Velocity [km/s] Lower Unc.
# COLUMN st_vsinlim:     Stellar Rotational Velocity Limit Flag
# COLUMN st_rotp:        Stellar Rotational Period [days]
# COLUMN st_rotperr1:    Stellar Rotational Period [days] Upper Unc.
# COLUMN st_rotperr2:    Stellar Rotational Period [days] Lower Unc.
# COLUMN st_rotplim:     Stellar Rotational Period Limit Flag
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
#
pl_name,hostname,disc_year,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_lum,st_lumerr1,st_lumerr2,st_lumlim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_age,st_ageerr1,st_ageerr2,st_agelim,st_dens,st_denserr1,st_denserr2,st_denslim,st_vsin,st_vsinerr1,st_vsinerr2,st_vsinlim,st_rotp,st_rotperr1,st_rotperr2,st_rotplim,rastr,ra,decstr,dec
TOI-2379 b,TOI-2379,2024,5.46938270000,0.00000230000,-0.00000230000,0,0.0526300000,0.0009100000,-0.0009100000,0,1.04600000,0.02300000,-0.02300000,0,5.76000000,0.20000000,-0.20000000,0,Mass,6.210000,0.290000,-0.290000,0,0.342000,0.003900,-0.003900,0,25.3000,1.6000,-1.6000,0,624.00,12.00,-12.00,0,88.85000,0.30000,-0.21000,0,,3707.00,58.00,-58.00,0,0.622000,0.011000,-0.011000,0,0.645000,0.033000,-0.033000,0,0.5010,0.0850,-0.0850,0,[Fe/H],-1.12907,0.08898,-0.11204,0,4.653000,0.011000,-0.011000,0,10.4000,5.1000,-3.5000,0,3.760000,0.100000,-0.100000,0,,,,,,,,,23h52m22.09s,358.0920465,-53d02m35.36s,-53.0431560
TOI-2382 b,TOI-2382,2025,4.66120610000,0.00000320000,-0.00000320000,0,0.0590000000,0.0010000000,-0.0010000000,0,1.09300000,0.07600000,-0.05100000,0,0.74000000,0.25000000,-0.25000000,0,Mass,0.680000,0.280000,-0.260000,0,0.180000,,,1,689.0000,30.0000,-27.0000,0,1426.00,15.00,-14.00,0,84.11000,0.24000,-0.28000,0,,6033.00,81.00,-83.00,0,1.417000,0.041000,-0.038000,0,1.260000,0.064000,-0.065000,0,0.2490,0.0730,-0.0740,0,[Fe/H],0.37967,0.01250,-0.01269,0,4.235000,0.033000,-0.036000,0,3.1000,1.6000,-1.3000,0,0.624000,0.064000,-0.062000,0,,,,,,,,,23h45m30.04s,356.3751852,-16d06m50.85s,-16.1141240
TOI-2384 b,TOI-2384,2024,2.13570304000,0.00000038000,-0.00000038000,0,0.0279300000,0.0002300000,-0.0002300000,0,1.02500000,0.02100000,-0.02100000,0,1.96600000,0.05900000,-0.05900000,0,Mass,2.260000,0.150000,-0.150000,0,0.000000,,,0,104.3000,2.4000,-2.4000,0,889.70,5.00,-5.00,0,88.37000,0.34000,-0.34000,0,,3943.00,14.00,-14.00,0,0.611300,0.008000,-0.008000,0,0.635000,0.016000,-0.016000,0,0.3320,0.0630,-0.0630,0,[Fe/H],-1.11907,0.09031,-0.11415,0,4.660000,0.013000,-0.013000,0,9.4000,5.8000,-5.8000,0,3.910000,0.150000,-0.150000,0,,,,,,,,,02h24m37.48s,36.1561463,-65d00m00.70s,-65.0001957
TOI-2420 b,TOI-2420,2024,5.84264100000,0.00001500000,-0.00001300000,0,0.0684000000,0.0067000000,-0.0059000000,0,1.34000000,0.07400000,-0.07200000,0,0.92700000,0.08500000,-0.07900000,0,Mass,0.477000,0.099000,-0.080000,0,0.055000,0.036000,-0.031000,0,1017.0000,167.0000,-156.0000,0,1571.60,60.80,-64.00,0,82.07000,0.98000,-1.04000,0,,5707.00,127.50,-127.50,0,2.369000,0.124000,-0.124000,0,1.158000,0.098000,-0.098000,0,,,,,,0.68664,0.04334,-0.04815,0,3.760000,0.080000,-0.080000,0,5.3000,1.6000,-1.6000,0,0.133000,0.036000,-0.026000,0,,,,,,,,,00h59m18.44s,14.8268138,-19d46m16.19s,-19.7711643
TOI-2570 b,TOI-2570,2022,2.98876150000,0.00000220000,-0.00000220000,0,0.0414500000,0.0008100000,-0.0008600000,0,1.21700000,0.03500000,-0.03400000,0,0.82000000,0.06300000,-0.06500000,0,Mass,0.563000,0.069000,-0.063000,0,0.000000,0.048000,-0.052000,0,699.0000,48.0000,-44.0000,0,1431.00,24.00,-23.00,0,87.73000,0.75000,-0.57000,0,,5771.00,89.00,-87.00,0,1.095000,0.026000,-0.025000,0,1.063000,0.063000,-0.065000,0,0.1910,0.0830,-0.0830,0,[Fe/H],0.07882,0.03008,-0.02960,0,4.385000,0.030000,-0.031000,0,4.4000,3.3000,-2.6000,0,1.138000,0.100000,-0.091000,0,,,,,,,,,05h48m45.13s,87.1880397,+32d05m02.56s,32.0840435
TOI-2580 b,TOI-2580,2024,3.39775000000,0.00000200000,-0.00000200000,0,0.0480000000,0.0030000000,-0.0030000000,0,1.55000000,0.05000000,-0.05000000,0,0.63000000,0.08000000,-0.08000000,0,Mass,0.220000,0.040000,-0.040000,0,0.080000,0.040000,-0.040000,0,1730.0000,130.0000,-130.0000,0,2410.00,60.00,-60.00,0,,,,,F,6120.00,30.00,-30.00,0,1.810000,0.060000,-0.060000,0,1.330000,0.080000,-0.080000,0,0.2600,0.0600,-0.0600,0,[Fe/H],0.61595,0.02154,-0.02266,0,4.150000,0.090000,-0.090000,0,2.0000,0.4000,-0.4000,0,0.316350,0.080879,-0.074341,0,7.4000,0.5000,-0.5000,0,12.40000,0.80000,-0.80000,1,04h08m47.81s,62.1992072,+67d06m59.50s,67.1165264
TOI-2641 b,TOI-2641,2023,4.88097400000,0.00002300000,-0.00003700000,0,0.0607000000,0.0042000000,-0.0043000000,0,1.61500000,0.46200000,-0.64000000,0,0.38600000,0.02200000,-0.03600000,0,Mass,0.092000,0.078000,-0.109000,0,0.180000,,,1,602.0000,103.0000,-110.0000,0,1387.00,22.00,-23.00,0,83.75000,0.71000,-0.55000,0,F9 V,6100.00,100.00,-100.00,0,1.336000,0.055000,-0.055000,0,1.160000,0.070000,-0.070000,0,-0.1500,0.0800,-0.0800,0,[Fe/H],0.34044,0.01939,-0.02030,0,4.200000,0.100000,-0.100000,0,10.8000,9.0000,-9.0000,0,0.482000,0.059000,-0.060000,0,1.9000,1.2000,-1.2000,0,35.60000,13.10000,-13.10000,1,11h24m31.29s,171.1303716,-42d43m55.70s,-42.7321394
TOI-2714 b,TOI-2714,2024,2.49938700000,0.00000400000,-0.00000400000,0,0.0360000000,0.0020000000,-0.0020000000,0,1.22401852,0.06244992,-0.05977350,0,0.71736822,0.10382961,-0.10068326,0,Mass,0.490000,0.110000,-0.110000,0,0.164000,,,1,945.5500,,,0,1603.00,65.00,-65.00,0,86.30000,2.00000,-1.30000,0,,5665.00,115.00,-115.00,0,1.250000,0.054000,-0.054000,0,1.070000,0.060000,-0.060000,0,0.3000,0.1100,-0.1100,0,[Fe/H],0.16017,0.01068,-0.01095,0,4.250000,0.270000,-0.270000,0,5.5000,3.0000,-3.0000,0,0.750028,0.105737,-0.109966,0,2.9000,0.5000,-0.5000,0,18.10000,,,-1,04h05m36.30s,61.4012482,-14d55m36.28s,-14.9267458
TOI-2796 b,TOI-2796,2023,4.80849830000,0.00000570000,-0.00000560000,0,0.0569000000,0.0010000000,-0.0011000000,0,1.54000000,,,-1,0.44000000,0.10000000,-0.11000000,0,Mass,0.150000,,,1,0.000000,,,0,352.0000,21.0000,-20.0000,0,1205.00,18.00,-17.00,0,85.22000,,,1,,5764.00,81.00,-78.00,0,1.069000,0.024000,-0.024000,0,1.063000,0.057000,-0.062000,0,0.2390,0.0760,-0.0790,0,[Fe/H],0.05538,0.02561,-0.02478,0,4.400000,0.030000,-0.030000,0,4.0000,3.3000,-2.5000,0,1.220000,0.110000,-0.090000,0,,,,,,,,,05h36m36.65s,84.1527191,+00d53m46.60s,0.8962788
TOI-2803 A b,TOI-2803 A,2023,1.96229325000,0.00000082000,-0.00000082000,0,0.0318500000,0.0005200000,-0.0005200000,0,1.61600000,0.03400000,-0.03200000,0,0.97500000,0.08300000,-0.07000000,0,Mass,0.287000,0.026000,-0.023000,0,0.000000,,,0,2150.0000,132.0000,-125.0000,0,1893.00,29.00,-28.00,0,89.00000,0.70000,-1.00000,0,,6280.00,99.00,-96.00,0,1.245000,0.022000,-0.021000,0,1.118000,0.056000,-0.054000,0,-0.1050,0.0680,-0.0720,0,[Fe/H],0.33646,0.02715,-0.02471,0,4.298000,0.011000,-0.015000,0,3.7000,1.5000,-1.3000,0,0.822000,0.019000,-0.031000,0,,,,,,,,,06h12m27.54s,93.1147397,-23d29m32.98s,-23.4924956
TOI-2818 b,TOI-2818,2023,4.03970900000,0.00000240000,-0.00000230000,0,0.0493000000,0.0010000000,-0.0008000000,0,1.36300000,0.04600000,-0.04500000,0,0.71000000,0.26000000,-0.26000000,0,Mass,0.340000,0.140000,-0.130000,0,0.000000,,,0,598.0000,47.0000,-41.0000,0,1376.00,26.00,-24.00,0,87.73000,0.75000,-0.55000,0,,5721.00,88.00,-83.00,0,1.229000,0.032000,-0.031000,0,0.977000,0.063000,-0.049000,0,-0.0200,0.1100,-0.0900,0,[Fe/H],0.16435,0.03155,-0.03081,0,4.250000,0.034000,-0.030000,0,9.5000,2.6000,-2.8000,0,0.745000,0.074000,-0.063000,0,,,,,,,,,07h56m14.36s,119.0598183,-35d07m00.16s,-35.1167104
TOI-2842 b,TOI-2842,2023,3.55140580000,0.00000770000,-0.00000780000,0,0.0475000000,0.0010000000,-0.0011000000,0,1.14600000,0.05100000,-0.04800000,0,0.37000000,0.05200000,-0.04700000,0,Mass,0.304000,0.065000,-0.056000,0,0.000000,,,0,781.8000,63.9000,-56.6000,0,1471.00,29.00,-27.00,0,84.42000,0.34000,-0.35000,0,,5910.00,100.00,-100.00,0,1.265000,0.040000,-0.037000,0,1.135000,0.077000,-0.079000,0,0.2330,0.0870,-0.0900,0,[Fe/H],0.24551,0.03552,-0.03333,0,4.288000,0.038000,-0.040000,0,4.7000,3.0000,-2.3000,0,0.789000,0.093000,-0.084000,0,,,,,,,,,07h12m10.61s,108.0442066,-10d38m21.62s,-10.6393400
TOI-2886 b,TOI-2886,2025,1.60200105000,0.00000044000,-0.00000043000,0,0.0287100000,0.0004400000,-0.0005100000,0,1.66300000,0.04100000,-0.03500000,0,1.40000000,0.23000000,-0.23000000,0,Mass,0.377000,0.065000,-0.063000,0,0.110000,,,1,2560.0000,240.0000,-230.0000,0,1978.00,45.00,-46.00,0,87.80000,1.30000,-1.10000,0,,6240.00,150.00,-150.00,0,1.241000,0.024000,-0.022000,0,1.229000,0.057000,-0.065000,0,0.2840,0.0730,-0.0770,0,[Fe/H],0.32222,0.04514,-0.04806,0,4.340000,0.015000,-0.022000,0,1.7000,1.7000,-1.1000,0,0.908000,0.039000,-0.053000,0,,,,,,,,,07h20m01.84s,110.0076569,-10d34m11.43s,-10.5698414
TOI-2969 b,TOI-2969,2025,1.82371460000,0.00000020000,-0.00000020000,0,0.0261000000,0.0002000000,-0.0002000000,0,1.10000000,0.08000000,-0.08000000,0,1.16000000,0.04000000,-0.04000000,0,Mass,1.100000,0.300000,-0.200000,0,0.000000,,,0,382.0000,12.0000,-11.0000,0,1186.00,52.00,-52.00,0,84.90000,0.40000,-0.40000,0,K3 V,4738.00,100.00,-100.00,0,0.700000,0.050000,-0.050000,0,0.710000,0.020000,-0.020000,0,0.0800,0.0500,-0.0500,0,[Fe/H],-0.58503,0.00991,-0.01014,0,4.560000,0.040000,-0.040000,0,,,,,2.720965,0.098688,-0.098688,0,2.0000,,,1,26.80000,2.00000,-2.00000,0,10h00m15.03s,150.0626247,-47d26m42.88s,-47.4452436
TOI-2977 b,TOI-2977,2023,2.35056140000,0.00000250000,-0.00000250000,0,0.0338600000,0.0006700000,-0.0005000000,0,1.17400000,0.03100000,-0.02700000,0,1.68000000,0.26000000,-0.25000000,0,Mass,1.280000,0.210000,-0.200000,0,0.000000,,,0,947.8000,66.9000,-61.7000,0,1544.00,26.00,-26.00,0,89.19000,0.57000,-0.82000,0,,5691.00,94.00,-93.00,0,1.073000,0.024000,-0.020000,0,0.936000,0.057000,-0.041000,0,0.0130,0.0870,-0.0850,0,[Fe/H],0.03703,0.03632,-0.03443,0,4.350000,0.012000,-0.013000,0,9.8000,2.6000,-3.0000,0,1.078000,0.028000,-0.042000,0,,,,,,,,,09h35m42.36s,143.9265177,-60d21m26.91s,-60.3574758
TOI-2981 b,TOI-2981,2024,3.60150100000,0.00000200000,-0.00000200000,0,0.0480000000,0.0020000000,-0.0020000000,0,1.19546999,0.03746995,-0.03746995,0,2.00737249,0.10382961,-0.10382961,0,Mass,1.460000,0.160000,-0.160000,0,0.035000,,,1,556.6160,,,0,1358.00,39.00,-39.00,0,87.98000,0.79000,-0.56000,0,,5940.00,75.00,-75.00,0,1.080000,0.032000,-0.032000,0,1.030000,0.060000,-0.060000,0,-0.1100,0.1000,-0.1000,0,[Fe/H],0.11594,0.01084,-0.01111,0,4.280000,0.210000,-0.210000,0,4.5000,2.9000,-2.9000,0,1.254745,0.112786,-0.112786,0,3.4000,0.5000,-0.5000,0,18.30000,,,-1,10h53m56.97s,163.4873940,-25d31m28.56s,-25.5245988
TOI-2989 b,TOI-2989,2025,3.12283200000,0.00000100000,-0.00000100000,0,0.0384000000,0.0003000000,-0.0003000000,0,1.12000000,0.05000000,-0.05000000,0,3.00000000,0.20000000,-0.20000000,0,Mass,2.700000,0.400000,-0.400000,0,0.000000,,,0,124.0000,4.0000,-4.0000,0,1001.00,43.00,-42.00,0,88.10000,0.40000,-0.30000,0,K4 V,4672.00,170.00,-170.00,0,0.760000,0.030000,-0.030000,0,0.770000,0.020000,-0.020000,0,-0.0400,0.0700,-0.0700,0,[Fe/H],-0.73755,0.00939,-0.00960,0,4.580000,0.040000,-0.040000,0,,,,,2.537687,0.140983,-0.140983,0,2.0000,,,1,30.00000,1.00000,-1.00000,0,11h24m55.60s,171.2316754,-27d03m44.50s,-27.0623619
TOI-2992 b,TOI-2992,2025,3.00781200000,0.00000190000,-0.00000190000,0,0.0434000000,0.0009000000,-0.0013000000,0,1.22700000,0.04500000,-0.04500000,0,3.33000000,0.39000000,-0.39000000,0,Mass,2.230000,0.400000,-0.350000,0,0.089000,,,1,1484.0000,88.0000,-81.0000,0,1726.00,25.00,-24.00,0,86.10000,1.10000,-0.90000,0,,6000.00,100.00,-110.00,0,1.545000,0.046000,-0.047000,0,1.210000,0.070000,-0.100000,0,0.0840,0.0680,-0.0600,0,[Fe/H],0.44560,0.01829,-0.02400,0,4.139000,0.042000,-0.047000,0,4.6000,2.5000,-1.4000,0,0.457000,0.059000,-0.054000,0,,,,,,,,,10h57m15.98s,164.3165643,-32d19m20.78s,-32.3224375
TOI-3023 b,TOI-3023,2023,3.90149710000,0.00000310000,-0.00000310000,0,0.0505000000,0.0015000000,-0.0009000000,0,1.46600000,0.04300000,-0.03200000,0,0.62000000,0.10000000,-0.09000000,0,Mass,0.245000,0.039000,-0.038000,0,0.000000,,,0,1084.0000,68.0000,-65.0000,0,1596.00,24.00,-25.00,0,88.90000,0.80000,-1.00000,0,,5760.00,85.00,-88.00,0,1.668000,0.046000,-0.033000,0,1.120000,0.110000,-0.060000,0,0.0850,0.0840,-0.0830,0,[Fe/H],0.44404,0.03308,-0.03411,0,4.048000,0.017000,-0.021000,0,7.0000,1.7000,-2.2000,0,0.346000,0.009000,-0.020000,0,,,,,,,,,11h01m15.80s,165.3158231,-72d21m24.14s,-72.3567044
TOI-3135 b,TOI-3135,2025,3.70655850000,0.00000130000,-0.00000130000,0,0.0475600000,0.0006300000,-0.0007300000,0,1.21800000,0.03000000,-0.03000000,0,1.03000000,0.30000000,-0.27000000,0,Mass,0.700000,0.210000,-0.190000,0,0.240000,,,1,464.0000,47.0000,-42.0000,0,1292.00,31.00,-30.00,0,85.69000,0.12000,-0.12000,0,,5890.00,150.00,-140.00,0,0.985000,0.019000,-0.019000,0,1.044000,0.042000,-0.047000,0,0.0710,0.0780,-0.0700,0,[Fe/H],0.02119,0.04700,-0.04347,0,4.469000,0.016000,-0.018000,0,1.8000,2.1000,-1.2000,0,1.537000,0.079000,-0.075000,0,,,,,,,,,13h51m26.21s,207.8592276,-69d46m21.23s,-69.7725635
TOI-3160 A b,TOI-3160 A,2025,3.97128100000,0.00000250000,-0.00000250000,0,0.0505000000,0.0012000000,-0.0012000000,0,1.22800000,0.04600000,-0.04500000,0,1.19000000,0.16000000,-0.15000000,0,Mass,0.790000,0.150000,-0.130000,0,0.180000,,,1,933.0000,100.0000,-96.0000,0,1539.00,39.00,-40.00,0,84.63000,0.33000,-0.33000,0,,6190.00,170.00,-170.00,0,1.346000,0.042000,-0.041000,0,1.088000,0.082000,-0.078000,0,-0.1140,0.0800,-0.0950,0,[Fe/H],0.37840,0.04974,-0.05412,0,4.217000,0.035000,-0.035000,0,5.5000,2.5000,-2.0000,0,0.629000,0.067000,-0.060000,0,,,,,,,,,14h58m15.81s,224.5658555,-27d40m57.18s,-27.6825503
TOI-3235 b,TOI-3235,2023,2.59261842000,0.00000041000,-0.00000041000,0,0.0270900000,0.0004600000,-0.0004600000,0,1.01700000,0.04400000,-0.04400000,0,0.66500000,0.02500000,-0.02500000,0,Mass,0.780000,0.110000,-0.110000,0,0.029000,,,1,13.8883,,,0,604.00,19.00,-19.00,0,88.14000,0.04600,-0.04600,0,M V,3388.80,68.00,-68.00,0,0.369700,0.016000,-0.016000,0,0.393900,0.020000,-0.020000,0,0.2640,0.1000,-0.1000,0,[Fe/H],-1.78968,0.01031,-0.01056,0,4.897600,0.063000,-0.063000,0,,,,,10.990000,0.130000,-0.130000,0,,,,,,,,,13h49m53.72s,207.4738488,-46d03m59.45s,-46.0665139
TOI-3288 b,TOI-3288,2025,1.43386470000,0.00000030000,-0.00000030000,0,0.0228500000,0.0008900000,-0.0009200000,0,1.09200000,0.03300000,-0.03300000,0,1.68700000,0.11400000,-0.10900000,0,Mass,1.600000,0.230000,-0.200000,0,0.021000,0.026000,-0.015000,0,213.8000,27.2000,-27.2000,0,973.00,24.00,-23.00,0,89.00000,0.61000,-0.61000,0,M0&plusmn;0.5,4072.00,80.00,-80.00,0,0.672000,0.020000,-0.020000,0,0.643000,0.014000,-0.014000,0,0.6500,0.1200,-0.1200,0,[Fe/H],-0.95195,0.04079,-0.04502,0,4.592000,0.028000,-0.028000,0,,,,,3.240000,0.270000,-0.270000,0,,,,,,,,,19h48m26.48s,297.1103158,-43d01m04.80s,-43.0180008
TOI-3321 b,TOI-3321,2024,3.65251450000,0.00000270000,-0.00000280000,0,0.0470000000,0.0012000000,-0.0010000000,0,1.38800000,0.07000000,-0.06400000,0,0.55400000,0.07600000,-0.07500000,0,Mass,0.255000,0.057000,-0.049000,0,0.054000,0.057000,-0.038000,0,967.9190,,,0,1616.00,29.00,-28.00,0,86.33000,1.30000,-0.95000,0,,5850.00,140.00,-140.00,0,1.549000,0.067000,-0.062000,0,1.041000,0.084000,-0.068000,0,-0.1030,0.0470,-0.0620,0,[Fe/H],0.40483,0.02492,-0.02826,0,4.076000,0.057000,-0.053000,0,8.1000,2.4000,-2.4000,0,0.396000,0.070000,-0.059000,0,5.1900,0.1300,-0.1300,0,,,,,17h43m02.48s,265.7603351,-65d00m29.71s,-65.0082516
TOI-3331 A b,TOI-3331 A,2022,2.01802310000,0.00000430000,-0.00000440000,0,0.0314400000,0.0004800000,-0.0005500000,0,1.15800000,0.04300000,-0.04300000,0,2.27000000,0.16000000,-0.16000000,0,Mass,1.820000,0.240000,-0.210000,0,0.000000,0.048000,-0.052000,0,818.5000,70.5000,-61.0000,0,1488.00,31.00,-29.00,0,85.40000,0.38000,-0.36000,0,,5609.00,92.00,-87.00,0,0.952000,0.029000,-0.029000,0,1.016000,0.047000,-0.052000,0,0.1480,0.0840,-0.0840,0,[Fe/H],-0.09313,0.04154,-0.03823,0,4.487000,0.022000,-0.023000,0,2.1000,2.7000,-1.5000,0,1.650000,0.130000,-0.120000,0,,,,,,,,,18h05m17.80s,271.3241672,-34d06m25.82s,-34.1071710
TOI-3364 b,TOI-3364,2023,5.87689180000,0.00000690000,-0.00000690000,0,0.0675000000,0.0011000000,-0.0016000000,0,1.09100000,0.03800000,-0.03200000,0,1.67000000,0.12000000,-0.13000000,0,Mass,1.600000,0.190000,-0.200000,0,0.000000,,,0,425.0000,31.0000,-27.0000,0,1264.00,22.00,-21.00,0,88.79000,0.75000,-0.68000,0,,5706.00,95.00,-91.00,0,1.419000,0.036000,-0.030000,0,1.186000,0.059000,-0.083000,0,0.3870,0.0720,-0.0810,0,[Fe/H],0.28556,0.03459,-0.03270,0,4.209000,0.020000,-0.033000,0,5.4000,2.4000,-1.5000,0,0.587000,0.035000,-0.053000,0,,,,,,,,,09h38m09.07s,144.5377709,-49d20m06.80s,-49.3352226
