# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Mar 31 19:34:59 2026
#
# User preference: *
#
# CONSTRAINT:  where (pl_orbperstr < 10
# CONSTRAINT:  and pl_orbsmaxstr < 3
# CONSTRAINT:  and pl_radjstr > 1
# CONSTRAINT:  and pl_bmassjstr > 1)
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_dens:        Planet Density [g/cm**3]
# COLUMN pl_denserr1:    Planet Density Upper Unc. [g/cm**3]
# COLUMN pl_denserr2:    Planet Density Lower Unc. [g/cm**3]
# COLUMN pl_denslim:     Planet Density Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN pl_ratdor:      Ratio of Semi-Major Axis to Stellar Radius
# COLUMN pl_ratdorerr1:  Ratio of Semi-Major Axis to Stellar Radius Upper Unc.
# COLUMN pl_ratdorerr2:  Ratio of Semi-Major Axis to Stellar Radius Lower Unc.
# COLUMN pl_ratdorlim:   Ratio of Semi-Major Axis to Stellar Radius Limit Flag
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_lum:         Stellar Luminosity [log(Solar)]
# COLUMN st_lumerr1:     Stellar Luminosity Upper Unc. [log(Solar)]
# COLUMN st_lumerr2:     Stellar Luminosity Lower Unc. [log(Solar)]
# COLUMN st_lumlim:      Stellar Luminosity Limit Flag
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN st_age:         Stellar Age [Gyr]
# COLUMN st_ageerr1:     Stellar Age Upper Unc. [Gyr]
# COLUMN st_ageerr2:     Stellar Age Lower Unc. [Gyr]
# COLUMN st_agelim:      Stellar Age Limit Flag
# COLUMN st_dens:        Stellar Density [g/cm**3]
# COLUMN st_denserr1:    Stellar Density Upper Unc. [g/cm**3]
# COLUMN st_denserr2:    Stellar Density Lower Unc. [g/cm**3]
# COLUMN st_denslim:     Stellar Density Limit Flag
# COLUMN st_vsin:        Stellar Rotational Velocity [km/s]
# COLUMN st_vsinerr1:    Stellar Rotational Velocity [km/s] Upper Unc.
# COLUMN st_vsinerr2:    Stellar Rotational Velocity [km/s] Lower Unc.
# COLUMN st_vsinlim:     Stellar Rotational Velocity Limit Flag
# COLUMN st_rotp:        Stellar Rotational Period [days]
# COLUMN st_rotperr1:    Stellar Rotational Period [days] Upper Unc.
# COLUMN st_rotperr2:    Stellar Rotational Period [days] Lower Unc.
# COLUMN st_rotplim:     Stellar Rotational Period Limit Flag
# COLUMN st_radv:        Systemic Radial Velocity [km/s]
# COLUMN st_radverr1:    Systemic Radial Velocity Upper Unc. [km/s]
# COLUMN st_radverr2:    Systemic Radial Velocity Lower Unc. [km/s]
# COLUMN st_radvlim:     Systemic Radial Velocity Limit Flag
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
#
pl_name,hostname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_ratdor,pl_ratdorerr1,pl_ratdorerr2,pl_ratdorlim,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_lum,st_lumerr1,st_lumerr2,st_lumlim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_age,st_ageerr1,st_ageerr2,st_agelim,st_dens,st_denserr1,st_denserr2,st_denslim,st_vsin,st_vsinerr1,st_vsinerr2,st_vsinlim,st_rotp,st_rotperr1,st_rotperr2,st_rotplim,st_radv,st_radverr1,st_radverr2,st_radvlim,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2
HAT-P-49 b,HAT-P-49,2.69155000000,0.00000600000,-0.00000600000,0,0.0437800000,0.0004800000,-0.0004900000,0,1.59000000,0.18000000,-0.18000000,0,2.20000000,0.59000000,-0.59000000,0,Mass,0.750000,0.170000,-0.170000,0,0.000000,,,0,2131.00,69.00,-42.00,0,5.150000,0.310000,-0.310000,0,F3,6820.00,52.00,-52.00,0,2.060000,0.230000,-0.230000,0,2.220000,0.830000,-0.830000,0,0.0700,,,0,[Fe/H],0.81400,0.06600,-0.04000,0,4.100000,0.040000,-0.040000,0,1.5000,0.2000,-0.2000,0,0.360000,0.060000,-0.060000,0,10.6800,0.4600,-0.4700,0,,,,,15.15500,0.00400,-0.00400,0,20h21m45.92s,305.4413294,+26d41m33.63s,26.6926759,350.35100000,3.55200000,-3.48200000
Kepler-40 b,Kepler-40,6.87349000000,0.00064000000,-0.00064000000,0,0.0800000000,0.0030000000,-0.0030000000,0,1.17000000,0.04000000,-0.04000000,0,2.20000000,0.40000000,-0.40000000,0,Mass,1.680000,0.530000,-0.430000,0,0.000000,,,0,1620.00,30.00,-30.00,0,8.110000,0.060000,-0.060000,0,F5 IV,6510.00,100.00,-100.00,0,2.130000,0.060000,-0.060000,0,1.480000,0.060000,-0.060000,0,0.1000,0.1500,-0.1000,0,[Fe/H],0.81889,,,0,3.940000,0.320000,-0.320000,0,2.8000,0.3000,-0.3000,0,0.213000,0.005000,-0.005000,0,9.0000,2.0000,-2.0000,0,,,,,6.56500,0.02000,-0.02000,0,19h47m15.29s,296.8136883,+47d31m35.56s,47.5265446,2305.01000000,131.34000000,-118.14000000
HATS-52 b,HATS-52,1.36665436000,0.00000094000,-0.00000094000,0,0.0249800000,0.0004000000,-0.0004000000,0,1.38200000,0.08600000,-0.08600000,0,2.24000000,0.15000000,-0.15000000,0,Mass,1.060000,0.190000,-0.190000,0,0.246000,,,1,1834.00,73.00,-73.00,0,5.140000,0.220000,-0.220000,0,,6010.00,150.00,-150.00,0,1.046000,0.058000,-0.058000,0,1.111000,0.054000,-0.054000,0,-0.2843,0.0814,-0.0814,0,[M/H],0.06819,0.07483,-0.09046,0,4.445000,0.034000,-0.034000,0,1.2000,1.5000,-1.1000,0,1.370000,0.180000,-0.180000,0,4.5900,0.6400,-0.6400,0,,,,,13.45600,0.04300,-0.04300,0,09h20m21.02s,140.0875894,-31d16m09.16s,-31.2692116,555.13400000,6.05700000,-6.05700000
CoRoT-21 b,CoRoT-21,2.72474000000,0.00014000000,-0.00014000000,0,0.0417000000,0.0011000000,-0.0011000000,0,1.30000000,0.14000000,-0.14000000,0,2.26000000,0.31000000,-0.31000000,0,Mass,1.360000,0.480000,-0.480000,0,0.000000,,,0,,,,,4.600000,0.260000,-0.260000,0,F8 IV,6200.00,100.00,-100.00,0,1.950000,0.210000,-0.210000,0,1.290000,0.090000,-0.090000,0,0.0000,0.1000,-0.1000,0,[Fe/H],0.70500,,,0,3.700000,0.100000,-0.100000,0,4.1000,0.1000,-0.5000,0,0.255000,0.084000,-0.084000,0,11.0000,1.0000,-1.0000,0,,,,,101.00000,,,0,06h44m12.63s,101.0526207,-00d17m56.96s,-0.2991544,1398.83419686,286.45018489,-286.45018489
HATS-24 b,HATS-24,1.34849780000,0.00000090000,-0.00000090000,0,0.0238000000,0.0010000000,-0.0010000000,0,1.39500000,0.05700000,-0.05700000,0,2.26000000,0.17000000,-0.17000000,0,Mass,1.030000,0.150000,-0.150000,0,0.000000,,,0,2166.00,53.00,-53.00,0,4.561000,0.027000,-0.030000,0,F V,6125.00,94.00,-94.00,0,1.120000,0.044000,-0.047000,0,1.070000,0.032000,-0.046000,0,-0.2290,0.0580,-0.0580,0,[Fe/H],0.19000,0.02100,-0.02100,0,4.370000,0.045000,-0.045000,0,3.7000,2.0000,-1.8000,0,1.059000,0.075000,-0.075000,0,9.4400,0.2100,-0.2100,0,,,,,-3.25900,0.04100,-0.04100,0,17h55m33.77s,268.8907069,-61d44m50.64s,-61.7474000,494.18200000,12.46800000,-11.88000000
HAT-P-31 b,HAT-P-31,5.00542000000,0.00009100000,-0.00009100000,0,0.0610000000,0.0013000000,-0.0011000000,0,1.09000000,0.15000000,-0.15000000,0,2.27000000,0.84000000,-0.84000000,0,Mass,2.180000,1.240000,-0.930000,0,0.250000,0.000000,0.000000,0,1450.00,230.00,-110.00,0,9.700000,1.620000,-1.620000,0,,6065.00,100.00,-100.00,0,1.390000,0.110000,-0.110000,0,1.310000,0.730000,-0.730000,0,0.1500,,,0,[Fe/H],0.43315,0.01914,-0.02074,0,4.260000,0.120000,-0.120000,0,3.1700,0.7000,-1.1000,0,0.690000,0.340000,-0.340000,0,0.5000,0.6000,-0.6000,0,,,,,-2.40000,0.03000,,0,18h06m09.04s,271.5376722,+26d25m35.78s,26.4266061,344.05000000,2.91300000,-2.86500000
TOI-3331 A b,TOI-3331 A,2.01802310000,0.00000430000,-0.00000440000,0,0.0314400000,0.0004800000,-0.0005500000,0,1.15800000,0.04300000,-0.04300000,0,2.27000000,0.16000000,-0.16000000,0,Mass,1.820000,0.240000,-0.210000,0,0.000000,0.048000,-0.052000,0,1488.00,31.00,-29.00,0,7.090000,0.180000,-0.170000,0,,5609.00,92.00,-87.00,0,0.952000,0.029000,-0.029000,0,1.016000,0.047000,-0.052000,0,0.1480,0.0840,-0.0840,0,[Fe/H],-0.09313,0.04154,-0.03823,0,4.487000,0.022000,-0.023000,0,2.1000,2.7000,-1.5000,0,1.650000,0.130000,-0.120000,0,,,,,,,,,,,,,18h05m17.80s,271.3241672,-34d06m25.82s,-34.1071710,217.19300000,2.74800000,-2.68100000
TOI-1820 b,TOI-1820,4.86067400000,0.00000500000,-0.00000500000,0,0.0610000000,0.0030000000,-0.0030000000,0,1.14000000,0.02000000,-0.02000000,0,2.30000000,0.20000000,-0.20000000,0,Mass,2.000000,0.200000,-0.200000,0,0.043000,0.008000,-0.008000,0,1375.00,12.00,-12.00,0,8.700000,0.300000,-0.300000,0,,5734.00,50.00,-50.00,0,1.510000,0.060000,-0.060000,0,1.040000,0.130000,-0.130000,0,0.1400,0.1500,-0.1500,0,[Fe/H],0.29432,0.02037,-0.01474,0,4.240000,0.050000,-0.050000,0,11.0000,2.0000,-2.0000,0,0.430000,0.070000,-0.070000,0,4.5000,0.8000,-0.8000,0,25.00000,6.00000,-6.00000,1,,,,,12h30m44.81s,187.6867207,+27d27m07.21s,27.4520016,248.50400000,3.64800000,-3.54600000
WASP-192 b,WASP-192,2.87867650000,0.00000280000,-0.00000280000,0,0.0408000000,0.0008000000,-0.0008000000,0,1.23000000,0.08000000,-0.08000000,0,2.30000000,0.16000000,-0.16000000,0,Mass,1.620000,0.410000,-0.410000,0,0.000000,,,0,1620.00,60.00,-60.00,0,6.650000,0.340000,-0.340000,0,G0 V,5910.00,145.00,-145.00,0,1.320000,0.070000,-0.070000,0,1.090000,0.060000,-0.060000,0,0.1400,0.0800,-0.0800,0,[Fe/H],0.28203,0.01771,-0.01847,0,4.236000,0.051000,-0.051000,0,5.7000,1.9000,-1.9000,0,0.671000,0.113000,-0.113000,0,3.1000,1.1000,-1.1000,0,,,,,15.89600,0.01300,-0.01300,0,14h54m38.09s,223.6587187,-38d44m40.37s,-38.7445469,508.88500000,16.64600000,-15.64100000
WASP-72 b,WASP-72,2.21673000000,0.00000200000,-0.00000200000,0,0.0371100000,0.0004800000,-0.0005100000,0,1.29000000,0.18000000,-0.18000000,0,2.30000000,0.70000000,-0.70000000,0,Mass,0.870000,0.580000,-0.310000,0,0.000000,,,0,2210.00,120.00,-130.00,0,4.610000,0.350000,-0.350000,0,F7,6250.00,100.00,-100.00,0,2.180000,0.290000,-0.290000,0,2.780000,1.280000,-1.280000,0,-0.0600,,,0,[Fe/H],0.72400,0.10800,-0.12200,0,4.090000,0.050000,-0.050000,0,3.2000,0.6000,-0.6000,0,0.380000,0.080000,-0.080000,0,6.0000,0.7000,-0.7000,0,,,,,35.91900,0.01400,-0.01400,0,02h44m09.62s,41.0400779,-30d10m08.68s,-30.1690785,434.75400000,8.53700000,-8.22100000
HAT-P-56 b,HAT-P-56,2.79083000000,0.00000500000,-0.00000500000,0,0.0423000000,0.0003900000,-0.0003900000,0,1.51000000,0.11000000,-0.11000000,0,2.31000000,0.44000000,-0.44000000,0,Mass,0.750000,0.110000,-0.120000,0,0.290000,,,1,1840.00,21.00,-21.00,0,6.370000,0.110000,-0.110000,0,F8,6566.00,50.00,-50.00,0,1.470000,0.110000,-0.110000,0,1.420000,0.330000,-0.330000,0,0.0000,,,0,[Fe/H],0.55274,0.01006,-0.01030,0,3.390000,0.190000,-0.190000,0,2.0100,0.3500,-0.3500,0,0.630000,0.030000,-0.030000,0,40.0600,0.5000,-0.5000,0,,,,,35.11000,0.10000,-0.10000,0,06h43m23.52s,100.8480137,+27d15m07.86s,27.2521823,320.63900000,5.65200000,-5.46300000
TOI-4791 b,TOI-4791,4.28088000000,0.00002200000,-0.00002300000,0,0.0555000000,0.0011000000,-0.0012000000,0,1.11000000,0.05000000,-0.05000000,0,2.31000000,0.32000000,-0.33000000,0,Mass,2.090000,0.460000,-0.400000,0,0.000000,,,0,1472.00,26.00,-24.00,0,8.460000,0.270000,-0.260000,0,,6058.00,99.00,-94.00,0,1.409000,0.039000,-0.038000,0,1.242000,0.072000,-0.077000,0,0.2070,0.0850,-0.0890,0,[Fe/H],0.38021,0.03309,-0.02996,0,4.234000,0.032000,-0.033000,0,3.3000,1.8000,-1.4000,0,0.624000,0.062000,-0.057000,0,,,,,,,,,,,,,07h17m33.21s,109.3883818,-19d49m44.18s,-19.8289392,328.80200000,3.69600000,-3.61600000
CoRoT-11 b,CoRoT-11,2.99433000000,0.00001100000,-0.00001100000,0,0.0436000000,0.0050000000,-0.0050000000,0,1.43000000,0.03000000,-0.03000000,0,2.33000000,0.34000000,-0.34000000,0,Mass,0.990000,0.150000,-0.150000,0,0.000000,,,0,1657.00,55.00,-55.00,0,6.890000,0.080000,-0.080000,0,F6 V,6440.00,120.00,-120.00,0,1.370000,0.030000,-0.030000,0,1.270000,0.050000,-0.050000,0,-0.0300,0.0800,-0.0800,0,[Fe/H],0.37753,0.02269,-0.02395,0,4.220000,0.230000,-0.230000,0,2.0000,1.0000,-1.0000,0,0.690000,0.020000,-0.020000,0,40.0000,5.0000,-5.0000,0,,,,,-1.34200,0.04100,-0.04100,0,18h42m44.95s,280.6872998,+05d56m15.57s,5.9376586,655.03700000,24.94700000,-23.20900000
TOI-5232 b,TOI-5232,4.09666920000,0.00000670000,-0.00000670000,0,0.0559300000,0.0009000000,-0.0010000000,0,1.14000000,0.05100000,-0.04500000,0,2.34000000,0.16000000,-0.16000000,0,Mass,1.960000,0.280000,-0.270000,0,0.035000,0.034000,-0.024000,0,1772.00,40.00,-45.00,0,6.740000,0.240000,-0.280000,0,,6500.00,180.00,-190.00,0,1.785000,0.067000,-0.057000,0,1.389000,0.068000,-0.075000,0,-0.1040,0.1100,-0.0860,0,[Fe/H],0.71265,0.03709,-0.04707,0,4.077000,0.034000,-0.042000,0,2.3700,0.7700,-0.5600,0,0.344000,0.038000,-0.042000,0,9.3900,0.2300,-0.2300,0,,,,,,,,,19h37m20.98s,294.3374248,+35d16m35.38s,35.2764934,609.38800000,8.75000000,-8.51100000
WASP-66 b,WASP-66,4.08605000000,0.00000700000,-0.00000700000,0,0.0546000000,0.0009000000,-0.0009000000,0,1.40000000,0.28000000,-0.28000000,0,2.35000000,0.98000000,-0.98000000,0,Mass,1.144000,0.226000,-0.173000,0,0.000000,,,0,1569.70,,,0,6.730000,0.370000,-0.370000,0,,6600.00,150.00,-150.00,0,1.760000,0.350000,-0.350000,0,1.330000,0.830000,-0.830000,0,-0.3100,,,0,[Fe/H],0.63724,0.01535,-0.01592,0,4.300000,0.200000,-0.200000,0,3.7000,0.7000,-1.2000,0,0.340000,0.060000,-0.060000,0,11.8000,0.4000,-0.4000,0,,,,,-10.02458,0.00013,-0.00013,0,10h32m54.01s,158.2250301,-34d59m23.67s,-34.9899074,500.25800000,13.50900000,-12.82800000
NGTS-21 b,NGTS-21,1.54338970000,0.00000160000,-0.00000160000,0,0.0236000000,0.0005000000,-0.0005000000,0,1.33000000,0.03000000,-0.03000000,0,2.36000000,0.21000000,-0.21000000,0,Mass,1.250000,0.150000,-0.150000,0,0.000000,,,0,1357.00,15.00,-15.00,0,5.890000,0.120000,-0.120000,0,K3 V,4660.00,41.00,-41.00,0,0.860000,0.040000,-0.040000,0,0.720000,0.040000,-0.040000,0,-0.2600,0.0700,-0.0700,0,[Fe/H],-0.53854,,,0,4.630000,0.340000,-0.340000,0,10.0200,3.2900,-7.3000,0,1.620000,0.100000,-0.100000,0,,,,,17.89000,0.08000,-0.08000,0,13.75000,0.02000,-0.02000,0,20h45m01.99s,311.2583112,-35d25m40.23s,-35.4278412,592.89100000,15.99500000,-15.19000000
WASP-36 b,WASP-36,1.53736596000,0.00000024000,-0.00000024000,0,0.0267700000,0.0002800000,-0.0002800000,0,1.32700000,0.02100000,-0.02100000,0,2.36100000,0.07000000,-0.07000000,0,Mass,1.260000,0.060000,-0.060000,0,0.000000,,,0,1733.00,19.00,-19.00,0,5.848000,0.055200,-0.054200,0,,5959.00,134.00,-134.00,0,0.985000,0.014000,-0.014000,0,1.081000,0.034000,-0.034000,0,-0.2600,0.1000,-0.1000,0,[Fe/H],0.00087,0.00893,-0.00912,0,4.486000,0.009000,-0.009000,0,1.4000,1.5000,-3.4000,0,1.595000,0.045000,-0.045000,0,3.3000,1.2000,-1.2000,0,,,,,-13.21690,0.00240,,0,08h46m19.29s,131.5803897,-08d01m37.15s,-8.0269855,386.34600000,5.26100000,-5.12300000
TOI-1333 b,TOI-1333,4.72021900000,0.00001100000,-0.00001100000,0,0.0626000000,0.0011000000,-0.0012000000,0,1.39600000,0.05600000,-0.05400000,0,2.37000000,0.24000000,-0.24000000,0,Mass,1.080000,0.180000,-0.150000,0,0.073000,0.092000,-0.052000,0,1679.00,35.00,-34.00,0,6.980000,0.240000,-0.230000,0,,6274.00,97.00,-97.00,0,1.925000,0.064000,-0.063000,0,1.464000,0.076000,-0.079000,0,0.1190,0.0780,-0.0770,0,[Fe/H],0.71349,0.03933,-0.03955,0,4.034000,0.032000,-0.033000,0,2.3300,0.7100,-0.5600,0,0.289000,0.031000,-0.028000,0,14.2000,0.5000,-0.5000,0,5.30000,0.15900,-0.15900,0,-15.16076,0.30868,-0.30868,0,21h40m03.49s,325.0145363,+48d24m24.36s,48.4067674,200.49200000,1.20200000,-1.18800000
NGTS-3 A b,NGTS-3 A,1.67537280000,0.00000300000,-0.00000300000,0,0.0230000000,0.0070000000,-0.0050000000,0,1.48000000,0.37000000,-0.37000000,0,2.38000000,0.26000000,-0.26000000,0,Mass,0.310000,0.410000,-0.150000,0,,,,,1434.44,,,0,6.494350,0.029230,-0.034400,0,G6 V,5600.00,150.00,-150.00,0,0.930000,0.230000,-0.230000,0,1.017000,0.093000,-0.093000,0,0.1200,0.1500,-0.1500,0,[Fe/H],-0.14400,0.01715,-0.01785,0,4.448070,,,0,,,,,1.090000,0.290000,-0.290000,0,1.0000,0.7000,-0.7000,0,,,,,8.56600,0.04900,-0.04900,0,06h17m46.74s,94.4447595,-35d42m22.91s,-35.7063640,743.97200000,10.89200000,-10.58800000
CoRoT-17 b,CoRoT-17,3.76810000000,0.00030000000,-0.00030000000,0,0.0461000000,0.0008000000,-0.0008000000,0,1.02000000,0.07000000,-0.07000000,0,2.43000000,0.30000000,-0.30000000,0,Mass,2.820000,0.380000,-0.380000,0,0.000000,,,0,1626.00,31.00,-31.00,0,6.230000,0.240000,-0.240000,0,G2 V,5740.00,80.00,-80.00,0,1.590000,0.070000,-0.070000,0,1.040000,0.100000,-0.100000,0,0.0000,0.1000,-0.1000,0,[Fe/H],0.13421,0.04488,-0.05006,0,4.400000,0.100000,-0.100000,0,10.7000,1.0000,-1.0000,0,0.320000,0.030000,-0.030000,0,4.5000,0.5000,-0.5000,0,,,,,54.77000,0.00800,-0.00800,0,18h34m47.82s,278.6992360,-06d36m44.24s,-6.6122880,1176.12000000,57.17000000,-52.19000000
WASP-3 b,WASP-3,1.84683000000,0.00000200000,-0.00000200000,0,0.0315000000,0.0003000000,-0.0003000000,0,1.42000000,0.17000000,-0.17000000,0,2.43000000,0.53000000,-0.53000000,0,Mass,0.890000,0.063000,-0.063000,0,0.000000,,,0,2020.00,35.00,-35.00,0,5.180000,0.350000,-0.350000,0,,6400.00,100.00,-100.00,0,1.440000,0.120000,-0.120000,0,1.620000,0.530000,-0.530000,0,0.0000,,,0,[Fe/H],0.43416,0.01924,-0.01551,0,4.250000,0.050000,-0.050000,0,2.1000,1.2000,-1.2000,0,0.770000,0.160000,-0.160000,0,13.4000,1.5000,-1.5000,0,,,,,-5.49000,0.00700,,0,18h34m31.62s,278.6317411,+35d39m41.15s,35.6614312,231.16100000,1.64800000,-1.62500000
WASP-99 b,WASP-99,5.75251000000,0.00004000000,-0.00004000000,0,0.0717000000,0.0016000000,-0.0016000000,0,1.02000000,0.06000000,-0.06000000,0,2.43000000,0.37000000,-0.37000000,0,Mass,2.790000,0.400000,-0.400000,0,0.000000,,,0,1480.00,40.00,-40.00,0,8.770000,0.470000,-0.470000,0,F8,6150.00,100.00,-100.00,0,1.640000,0.090000,-0.090000,0,1.210000,0.280000,-0.280000,0,0.2100,,,0,[Fe/H],0.54330,0.00344,-0.00347,0,4.300000,0.100000,-0.100000,0,3.0000,0.6000,-0.5000,0,0.390000,0.060000,-0.060000,0,6.8000,0.5000,-0.5000,0,,,,,24.96100,0.00020,-0.00020,0,02h39m35.44s,39.8976689,-50d00m29.50s,-50.0081934,158.66000000,0.80900000,-0.80000000
WASP-140 b,WASP-140,2.23598448000,0.00000025000,-0.00000025000,0,0.0323000000,0.0005000000,-0.0005000000,0,1.27000000,0.06000000,-0.06000000,0,2.44000000,0.07000000,-0.07000000,0,Mass,1.578175,0.225454,-0.225454,0,0.047000,0.003500,-0.003500,0,1270.00,25.00,-25.00,0,8.580000,0.060000,-0.060000,0,K0,5300.00,100.00,-100.00,0,0.870000,0.040000,-0.040000,0,0.900000,0.040000,-0.040000,0,0.1200,0.1000,-0.1000,0,[Fe/H],-0.29437,0.00315,-0.00318,0,4.510000,0.040000,-0.040000,0,0.5000,,,-1,1.940000,0.250000,-0.250000,0,3.1000,0.8000,-0.8000,0,,,,,2.12500,0.00300,-0.00300,0,04h01m32.53s,60.3855387,-20d27m03.60s,-20.4509991,117.59800000,0.60100000,-0.59400000
Kepler-17 b,Kepler-17,1.48571080000,0.00000020000,-0.00000020000,0,0.0259100000,0.0003700000,-0.0003600000,0,1.31000000,0.02000000,-0.02000000,0,2.45000000,0.11000000,-0.11000000,0,Mass,1.350000,0.080000,-0.080000,0,0.011000,,,1,1570.00,200.00,-200.00,0,5.480000,0.020000,-0.020000,0,G2 V,5781.00,85.00,-85.00,0,1.010340,,,0,1.040000,,,0,0.2600,0.1000,-0.1000,0,[M/H],0.01164,,,0,4.446160,,,0,1.8000,0.0000,-1.8000,0,1.421655,,,0,6.0000,2.0000,-2.0000,0,12.01000,0.16000,-0.16000,0,-24.81400,0.00700,-0.00700,0,19h53m34.86s,298.3952437,+47d48m53.95s,47.8149865,720.75300000,10.34300000,-10.34300000
HAT-P-22 b,HAT-P-22,3.21222000000,0.00000900000,-0.00000900000,0,0.0414000000,0.0005000000,-0.0005000000,0,1.15000000,0.19000000,-0.19000000,0,2.47000000,0.32000000,-0.32000000,0,Mass,2.140000,0.280000,-0.280000,0,0.020000,0.010000,-0.010000,0,1463.00,19.00,-19.00,0,8.580000,0.390000,-0.390000,0,G5 V,5302.00,80.00,-80.00,0,1.110000,0.050000,-0.050000,0,1.130000,0.220000,-0.220000,0,0.2400,,,0,[Fe/H],-0.11400,0.04800,-0.05400,0,4.360000,0.040000,-0.040000,0,12.4000,1.6000,-2.6000,0,1.160000,0.160000,-0.160000,0,0.5000,0.5000,-0.5000,0,28.70000,0.40000,-0.40000,0,12.63696,0.00035,-0.00035,0,10h22m43.55s,155.6814593,+50d07m43.36s,50.1287115,81.76470000,0.25050000,-0.24890000
